tumorType,metaCondition,condition,conditionCode,context,contextCode,regName,variant,regCode,component,day,cycleTaken,cycleLength,noCycles,branchInfo,regCode,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Zoledronic acid therapy,01,2227,Zoledronic acid,1,,21,Cont.,,149.2227.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Zoledronic acid therapy,02,2227,Zoledronic acid,1,,28,Cont.,,149.2227.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),01,2228,Bortezomib,"1,4,8,11",,21,1,,149.2228.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),01,2228,Thalidomide,"4,5,6,7",,21,1,,149.2228.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),01,2228,Cisplatin,4,,21,1,,149.2228.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),01,2228,Doxorubicin,4,,21,1,,149.2228.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),01,2228,Cyclophosphamide,4,,21,1,,149.2228.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),01,2228,Etoposide,4,,21,1,,149.2228.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),02,2228,Bortezomib,"1,4,8,11",,21,1,Cont. Infusion,149.2228.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),02,2228,Thalidomide,"4,5,6,7",,21,1,Cont. Infusion,149.2228.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),02,2228,Cisplatin,"4,5,6,7,8",,21,1,Cont. Infusion,149.2228.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),02,2228,Doxorubicin,"4,5,6,7,8",,21,1,Cont. Infusion,149.2228.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),02,2228,Cyclophosphamide,"4,5,6,7,8",,21,1,Cont. Infusion,149.2228.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),02,2228,Etoposide,"4,5,6,7,8",,21,1,Cont. Infusion,149.2228.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),03,2228,Bortezomib,"1,4,8,11",,21,1,,149.2228.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),03,2228,Thalidomide,"1,2,3,4",,21,1,,149.2228.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),03,2228,Cisplatin,4,,21,1,,149.2228.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),03,2228,Doxorubicin,4,,21,1,,149.2228.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),03,2228,Cyclophosphamide,4,,21,1,,149.2228.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),03,2228,Etoposide,4,,21,1,,149.2228.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),04,2228,Bortezomib,"1,4,8,11",,21,1,Cont. Infusion,149.2228.04,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),04,2228,Thalidomide,"4,5,6,7",,21,1,Cont. Infusion,149.2228.04,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),04,2228,Cisplatin,"4,5,6,7,8",,21,1,Cont. Infusion,149.2228.04,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),04,2228,Doxorubicin,"4,5,6,7,8",,21,1,Cont. Infusion,149.2228.04,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),04,2228,Cyclophosphamide,"4,5,6,7,8",,21,1,Cont. Infusion,149.2228.04,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (VTC-PACE),04,2228,Etoposide,"4,5,6,7,8",,21,1,Cont. Infusion,149.2228.04,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (Interim),01,2229,Thalidomide,1:21,,21,1,,149.2229.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (Consolidation),01,2230,Melphalan,"1,2,3,4",,21,1,,149.2230.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,Total Therapy (Consolidation),01,2230,Thalidomide,1:21,,21,1,,149.2230.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Consolidation after first-line therapy,000,Bortezomib monotherapy,01,2231,Bortezomib,"1,8,15",,28,Cont.,,150.2231.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Consolidation after first-line therapy,000,DCEP,01,2232,Cyclophosphamide,1,,28,2,,150.2232.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Consolidation after first-line therapy,000,DCEP,01,2232,Etoposide,1,,28,2,,150.2232.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Consolidation after first-line therapy,000,DCEP,01,2232,Cisplatin,1,,28,2,,150.2232.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Consolidation after first-line therapy,000,DCEP,02,2232,Cyclophosphamide,"1,2,3,4,5",,28,2,Cont. Infusion,150.2232.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Consolidation after first-line therapy,000,DCEP,02,2232,Etoposide,"1,2,3,4,5",,28,2,Cont. Infusion,150.2232.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Consolidation after first-line therapy,000,DCEP,02,2232,Cisplatin,"1,2,3,4,5",,28,2,Cont. Infusion,150.2232.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Consolidation after first-line therapy,000,"Melphalan, then auto HSCT",01,2233,Melphalan,"1,2",,7,1,,150.2233.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Consolidation after first-line therapy,000,MPR,01,2234,Melphalan,"1,3,5,8,10,12,15,17,19,22,24,26",,28,6,,150.2234.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Consolidation after first-line therapy,000,MPR,01,2234,Lenalidomide,1:21,,28,6,,150.2234.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Consolidation after first-line therapy,000,RVD,01,2235,Lenalidomide,1:14,,21,Cont.,,150.2235.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Consolidation after first-line therapy,000,RVD,01,2235,Bortezomib,"1,4,8,11",,21,Cont.,,150.2235.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,Bortezomib monotherapy,01,2236,Bortezomib,1,,14,Cont.,,150.2236.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,Carfilzomib monotherapy,01,2237,Carfilzomib,"1,2,15,16",,28,Cont.,,150.2237.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,Carfilzomib monotherapy,01,2238,Carfilzomib,"1,8,15",,28,Cont.,,150.2238.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,Carfilzomib & Lenalidomide (KR),01,2239,Carfilzomib,"1,15",,28,Cont.,,150.2239.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,Carfilzomib & Lenalidomide (KR),01,2239,Lenalidomide,1:21,,28,Cont.,,150.2239.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,Daratumumab monotherapy,01,2240,Daratumumab,1,,56,Cont.,,150.2240.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,KRd,01,2241,Carfilzomib,"1,2,15,16",,28,Cont.,,150.2241.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,KRd,01,2241,Lenalidomide,1:21,,28,Cont.,,150.2241.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,Lenalidomide monotherapy,01,2242,Lenalidomide,1:7,,7,Cont.,,150.2242.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,RVD,01,2243,Lenalidomide,1:28,,28,Cont.,,150.2243.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,RVD,01,2243,Bortezomib,"1,4,8,11",,28,Cont.,,150.2243.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,RVD,02,2243,Lenalidomide,1:28,,28,Cont.,,150.2243.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,RVD,02,2243,Bortezomib,"1,8,15,22",,28,Cont.,,150.2243.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,RVD,03,2243,Lenalidomide,1:14,,21,Cont.,,150.2243.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,RVD,03,2243,Bortezomib,"1,8",,21,Cont.,,150.2243.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,Bortezomib monotherapy,01,2244,Bortezomib,"1,4,8,11",,84,Cont.,,150.2244.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,VT,01,2245,Bortezomib,1,,14,Cont.,,150.2245.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,VT,01,2245,Thalidomide,1:14,,14,Cont.,,150.2245.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,VT,02,2245,Bortezomib,"1,4,8,11",,84,Cont.,,150.2245.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, consolidation and maintenance",150,Maintenance after first-line therapy,000,VT,02,2245,Thalidomide,1:84,,84,Cont.,,150.2245.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, single agents",000,Ciltacabtagene autoleucel monotherapy,01,2246,Ciltacabtagene autoleucel,1,,7,1,,151.2246.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, single agents",000,Carfilzomib monotherapy,01,2247,Carfilzomib,"1,2,8,9,15,16",,28,Cont.,,151.2247.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, single agents",000,Daratumumab and hyaluronidase monotherapy,01,2248,Daratumumab and hyaluronidase,"1,8,15,22",,28,Cont.,,151.2248.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, single agents",000,Daratumumab and hyaluronidase monotherapy,02,2248,Daratumumab and hyaluronidase,"1,15",,28,Cont.,,151.2248.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, single agents",000,Daratumumab and hyaluronidase monotherapy,03,2248,Daratumumab and hyaluronidase,1,,28,Cont.,,151.2248.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, single agents",000,Idecabtagene vicleucel monotherapy,01,2249,Idecabtagene vicleucel,1,,7,1,,151.2249.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, single agents",000,Ixazomib monotherapy,01,2250,Ixazomib,"1,4,8,11",,21,Cont.,,151.2250.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, single agents",000,Teclistamab monotherapy,01,2251,Teclistamab,"1,4,8,15,22",,28,Cont.,,151.2251.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, single agents",000,Vemurafenib monotherapy,01,2252,Vemurafenib,1:7,,7,Cont.,,151.2252.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, single agents",000,Venetoclax monotherapy,01,2253,Venetoclax,1:7,,7,Cont.,,151.2253.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, doublets",000,Bortezomib monotherapy,01,2254,Bortezomib,"1,8",,21,Cont.,,151.2254.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, doublets",000,Bortezomib & Pegylated liposomal doxorubicin,01,2255,Bortezomib,"1,4,8,11",,21,Cont.,,151.2255.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, doublets",000,Bortezomib & Pegylated liposomal doxorubicin,01,2255,Pegylated liposomal doxorubicin,4,,21,Cont.,,151.2255.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, doublets",000,Bortezomib & Vorinostat,01,2256,Bortezomib,"1,4,8,11",,21,Cont.,,151.2256.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, doublets",000,Bortezomib & Vorinostat,01,2256,Vorinostat,1:14,,21,Cont.,,151.2256.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, doublets",000,Carfilzomib & Panobinostat,01,2257,Carfilzomib,"1,2,8,9,15,16",,28,Cont.,,151.2257.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, doublets",000,Carfilzomib & Panobinostat,01,2257,Panobinostat,"1,2,8,9,15,16",,28,Cont.,,151.2257.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, doublets",000,Cyclophosphamide monotherapy,01,2258,Cyclophosphamide,1:7,,7,Cont.,,151.2258.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, doublets",000,Melphalan flufenamide monotherapy,01,2259,Melphalan flufenamide,1,,28,Cont.,,151.2259.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, doublets",000,Selinexor monotherapy,01,2260,Selinexor,"1,3,8,10,15,17,22,24",,28,Cont.,,151.2260.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,BBD,01,2261,Bendamustine,"1,4",,28,Cont.,,151.2261.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,BBD,01,2261,Bortezomib,"1,4,8,11",,28,Cont.,,151.2261.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,BID,01,2262,Bendamustine,"1,2",,28,Cont.,,151.2262.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,BID,01,2262,Ixazomib,"1,8,15",,28,Cont.,,151.2262.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,BLD,01,2263,Bendamustine,"1,2",,28,Cont.,,151.2263.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,BLD,01,2263,Lenalidomide,1:21,,28,Cont.,,151.2263.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,Bortezomib & Dexamethasone (Vd) & Panobinostat,01,2264,Bortezomib,"1,4,8,11",,21,Cont.,,151.2264.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,Bortezomib & Dexamethasone (Vd) & Panobinostat,01,2264,Panobinostat,"1,3,5,8,10,12",,21,Cont.,,151.2264.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,Bortezomib & Dexamethasone (Vd) & Panobinostat,02,2264,Bortezomib,"1,8",,21,Cont.,,151.2264.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,Bortezomib & Dexamethasone (Vd) & Panobinostat,02,2264,Panobinostat,"1,3,5,8,10,12",,21,Cont.,,151.2264.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,B-Pd,01,2265,Bortezomib,"1,4,8,11",,28,Cont.,,151.2265.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,B-Pd,01,2265,Pomalidomide,1:21,,28,Cont.,,151.2265.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,BTD,01,2266,Bendamustine,"1,8",,28,Cont.,,151.2266.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,BTD,01,2266,Thalidomide,1:21,,28,Cont.,,151.2266.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,CPR,01,2267,Cyclophosphamide,1:28,,28,Cont.,,151.2267.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, relapsed-refractory",151,"Relapsed or refractory, triplets",000,CPR,01,2267,Lenalidomide,1:21,,28,Cont.,,151.2267.01,,,,,
