"","regCodeExt","tumorType","metaCondition","condition","conditionCode","context","contextCode","regName","continuous","noCycles_Original","regString","shortString"
"7163","40.124.683.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, all lines of therapy",124,"GEMOX-B",TRUE,"Cont.","14.Bevacizumab;0.Gemcitabine;0.Gemcitabine;0.Mitomycin;0.Oxaliplatin;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Bevacizumab;0.Gemcitabine;0.Oxaliplatin;14.Bevacizumab;0.Gemcitabine;0.Gemcitabine;0.Mitomycin;0.Oxaliplatin;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Bevacizumab;0.Gemcitabine;0.Oxaliplatin;","14.Bevacizumab;0.Gemcitabine;0.Gemcitabine;0.Mitomycin;0.Oxaliplatin;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Gemcitabine;1.Bevacizumab;0.Gemcitabine;0.Oxaliplatin;"
"7168","40.124.684.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, all lines of therapy",124,"Cisplatin & Gemcitabine (GC)",TRUE,"Cont.","14.Cisplatin;0.Gemcitabine;0.Nivolumab;7.Cisplatin;0.Gemcitabine;14.Cisplatin;0.Gemcitabine;0.Nivolumab;7.Cisplatin;0.Gemcitabine;","14.Cisplatin;0.Gemcitabine;0.Nivolumab;7.Cisplatin;0.Gemcitabine;"
"7171","40.124.684.2","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, all lines of therapy",124,"Nivolumab monotherapy",TRUE,"Cont.","28.Nivolumab;28.Nivolumab;","28.Nivolumab;28.Nivolumab;"
"7172","40.124.685.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, all lines of therapy",124,"Cisplatin & Gemcitabine (GC) & nab-Paclitaxel",TRUE,"Cont.","14.Cisplatin;0.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;0.Pembrolizumab;7.Cisplatin;0.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;14.Cisplatin;0.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;0.Pembrolizumab;7.Cisplatin;0.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;","14.Cisplatin;0.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;0.Pembrolizumab;7.Cisplatin;0.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;"
"7176","40.124.686.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, all lines of therapy",124,"Erlotinib & Bevacizumab",TRUE,"Cont.","1.Bevacizumab;0.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Bevacizumab;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Bevacizumab;0.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Bevacizumab;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.Bevacizumab;0.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Erlotinib;0.Pemigatinib;1.Bevacizumab;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;"
"7179","40.124.687.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, all lines of therapy",124,"FULV",TRUE,"Cont.","13.Fluorouracil;1.Fluorouracil;13.Fluorouracil;1.Fluorouracil;","13.Fluorouracil;1.Fluorouracil;"
"7180","40.124.688.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, all lines of therapy",124,"FULV & Gemcitabine",TRUE,"Cont.","14.Fluorouracil;0.Gemcitabine;1.Fluorouracil;6.Gemcitabine;14.Fluorouracil;0.Gemcitabine;1.Fluorouracil;6.Gemcitabine;","14.Fluorouracil;0.Gemcitabine;1.Fluorouracil;6.Gemcitabine;"
"7182","40.124.688.2","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, all lines of therapy",124,"FULV & Gemcitabine",TRUE,"Cont.","14.Fluorouracil;0.Gemcitabine;7.Gemcitabine;14.Fluorouracil;0.Gemcitabine;7.Gemcitabine;","14.Fluorouracil;0.Gemcitabine;7.Gemcitabine;"
"7184","40.124.689.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, all lines of therapy",124,"Gemcitabine monotherapy",TRUE,"Cont.","16.Gemcitabine;7.Gemcitabine;7.Gemcitabine;16.Gemcitabine;7.Gemcitabine;7.Gemcitabine;","16.Gemcitabine;7.Gemcitabine;7.Gemcitabine;"
"7185","40.133.687.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, subsequent lines of therapy",133,"mFOLFOX6",TRUE,"Cont.","14.Fluorouracil;0.Oxaliplatin;14.Fluorouracil;0.Oxaliplatin;","14.Fluorouracil;0.Oxaliplatin;"
"7187","40.133.687.2","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, subsequent lines of therapy",133,"mFOLFOX6",TRUE,"Cont.","12.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;12.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;","12.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;"
"7189","40.133.688.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, subsequent lines of therapy",133,"mFOLFOX6 (L-Leucovorin)",TRUE,"Cont.","14.Fluorouracil;0.Levoleucovorin;0.Oxaliplatin;14.Fluorouracil;0.Levoleucovorin;0.Oxaliplatin;","14.Fluorouracil;0.Levoleucovorin;0.Oxaliplatin;"
"7192","40.133.688.2","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, subsequent lines of therapy",133,"mFOLFOX6 (L-Leucovorin)",TRUE,"Cont.","12.Fluorouracil;0.Levoleucovorin;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;12.Fluorouracil;0.Levoleucovorin;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;","12.Fluorouracil;0.Levoleucovorin;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;"
"7195","40.133.689.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, subsequent lines of therapy",133,"Futibatinib monotherapy",TRUE,"Cont.","1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;1.Futibatinib;","1.Futibatinib;1.Futibatinib;"
"7196","40.133.690.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, subsequent lines of therapy",133,"Infigratinib monotherapy",TRUE,"Cont.","1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;1.Infigratinib;","1.Infigratinib;1.Infigratinib;"
"7197","40.133.691.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, subsequent lines of therapy",133,"Ivosidenib monotherapy",TRUE,"Cont.","1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;1.Ivosidenib;","1.Ivosidenib;1.Ivosidenib;"
"7198","40.133.692.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, subsequent lines of therapy",133,"Lenvatinib & Pembrolizumab",TRUE,"Cont.","1.Lenvatinib;0.Pembrolizumab;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;0.Pembrolizumab;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;","1.Lenvatinib;0.Pembrolizumab;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;1.Lenvatinib;"
"7200","40.133.693.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic disease, subsequent lines of therapy",133,"Regorafenib monotherapy",TRUE,"Cont.","8.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;8.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;","8.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;"
"7201","40.144.676.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic, first-line therapy",144,"CapeOx",FALSE,"8","8.Capecitabine;0.Oxaliplatin;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;8.Capecitabine;0.Oxaliplatin;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;","8.Capecitabine;0.Oxaliplatin;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;"
"7203","40.144.677.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic, first-line therapy",144,"Cisplatin & Gemcitabine (GC)",TRUE,"Cont.","14.Cisplatin;0.Gemcitabine;7.Cisplatin;0.Gemcitabine;14.Cisplatin;0.Gemcitabine;7.Cisplatin;0.Gemcitabine;","14.Cisplatin;0.Gemcitabine;7.Cisplatin;0.Gemcitabine;"
"7205","40.144.678.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic, first-line therapy",144,"Cisplatin & Gemcitabine (GC) & Durvalumab",TRUE,"Cont.","14.Cisplatin;0.Durvalumab;0.Gemcitabine;7.Cisplatin;0.Gemcitabine;14.Cisplatin;0.Durvalumab;0.Gemcitabine;7.Cisplatin;0.Gemcitabine;","14.Cisplatin;0.Durvalumab;0.Gemcitabine;7.Cisplatin;0.Gemcitabine;"
"7208","40.144.679.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic, first-line therapy",144,"ECF",TRUE,"Cont.","21.Cisplatin;0.Epirubicin;0.Fluorouracil;21.Cisplatin;0.Epirubicin;0.Fluorouracil;","21.Cisplatin;0.Epirubicin;0.Fluorouracil;"
"7211","40.144.679.2","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic, first-line therapy",144,"ECF",TRUE,"Cont.","1.Cisplatin;0.Epirubicin;0.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Cisplatin;0.Epirubicin;0.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;","1.Cisplatin;0.Epirubicin;0.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;"
"7214","40.144.680.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic, first-line therapy",144,"FELV",TRUE,"Cont.","19.Etoposide;0.Fluorouracil;1.Etoposide;0.Fluorouracil;1.Etoposide;0.Fluorouracil;19.Etoposide;0.Fluorouracil;1.Etoposide;0.Fluorouracil;1.Etoposide;0.Fluorouracil;","19.Etoposide;0.Fluorouracil;1.Etoposide;0.Fluorouracil;1.Etoposide;0.Fluorouracil;"
"7216","40.144.681.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic, first-line therapy",144,"Gemcitabine & nab-Paclitaxel",TRUE,"Cont.","14.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;14.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;","14.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Gemcitabine;0.Paclitaxel;0.nanoparticlealbumin-bound;"
"7218","40.144.682.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Metastatic, first-line therapy",144,"GemOx",FALSE,"8","14.Gemcitabine;0.Oxaliplatin;7.Gemcitabine;14.Gemcitabine;0.Oxaliplatin;7.Gemcitabine;","14.Gemcitabine;0.Oxaliplatin;7.Gemcitabine;"
"7220","40.4.671.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Adjuvant therapy",4,"Capecitabine monotherapy",FALSE,"8","8.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;8.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;","8.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;"
"7221","40.4.672.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Adjuvant therapy",4,"Capecitabine & Gemcitabine",FALSE,"4","8.Capecitabine;0.Gemcitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;0.Gemcitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;8.Capecitabine;0.Gemcitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;0.Gemcitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;","8.Capecitabine;0.Gemcitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;0.Gemcitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;"
"7223","40.4.673.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Adjuvant therapy",4,"Gemcitabine monotherapy",FALSE,"6","14.Gemcitabine;7.Gemcitabine;7.Gemcitabine;14.Gemcitabine;7.Gemcitabine;7.Gemcitabine;","14.Gemcitabine;7.Gemcitabine;7.Gemcitabine;"
"7224","40.4.674.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Adjuvant therapy",4,"Gemcitabine/Fluorouracil & RT",NA,NA,"0.Gemcitabine;28.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;64.Gemcitabine;28.Gemcitabine;28.Gemcitabine;","0.Gemcitabine;28.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;64.Gemcitabine;28.Gemcitabine;28.Gemcitabine;"
"7227","40.4.674.2","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Adjuvant therapy",4,"Gemcitabine/Fluorouracil & RT",NA,NA,"0.Gemcitabine;28.Fluorouracil;70.Gemcitabine;28.Gemcitabine;28.Gemcitabine;","0.Gemcitabine;28.Fluorouracil;70.Gemcitabine;28.Gemcitabine;28.Gemcitabine;"
"7230","40.4.675.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Cholangiocarcinoma",40,"Adjuvant therapy",4,"GemOx",FALSE,"12","13.Gemcitabine;1.Oxaliplatin;13.Gemcitabine;1.Oxaliplatin;","13.Gemcitabine;1.Oxaliplatin;"
"7232","41.138.694.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Gallbladder cancer",41,"Metastatic or unresectable disease, all lines of therapy",138,"CAPIRI",TRUE,"Cont.","8.Capecitabine;0.Irinotecan;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;8.Capecitabine;0.Irinotecan;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;","8.Capecitabine;0.Irinotecan;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;"
"7234","41.4.695.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Gallbladder cancer",41,"Adjuvant therapy",4,"GemOx",TRUE,"Cont.","14.Gemcitabine;0.Oxaliplatin;14.Gemcitabine;0.Oxaliplatin;","14.Gemcitabine;0.Oxaliplatin;"
"7236","41.4.696.1","Solid Tumor","Gastrointestinal Oncology, Extraintestinal","Gallbladder cancer",41,"Adjuvant therapy",4,"Irinotecan monotherapy",TRUE,"Cont.","21.Irinotecan;21.Irinotecan;","21.Irinotecan;21.Irinotecan;"
