"","conditionCode","contextCode","regCode","variant","regCodeExt","regString","shortString"
"7064",38,135,657,1,"38.135.657.1","8.Capecitabine;0.Oxaliplatin;0.Pembrolizumab;0.Trastuzumab;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;8.Capecitabine;0.Oxaliplatin;0.Pembrolizumab;0.Trastuzumab;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;","8.Capecitabine;0.Oxaliplatin;0.Pembrolizumab;0.Trastuzumab;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;"
"7068",38,135,658,1,"38.135.658.1","8.Capecitabine;0.Oxaliplatin;0.Trastuzumab;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;8.Capecitabine;0.Oxaliplatin;0.Trastuzumab;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;","8.Capecitabine;0.Oxaliplatin;0.Trastuzumab;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;"
"7071",38,135,659,1,"38.135.659.1","21.Cisplatin;0.Fluorouracil;0.Trastuzumab;21.Cisplatin;0.Fluorouracil;0.Trastuzumab;","21.Cisplatin;0.Fluorouracil;0.Trastuzumab;"
"7074",38,135,659,2,"38.135.659.2","16.Cisplatin;0.Fluorouracil;0.Trastuzumab;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;16.Cisplatin;0.Fluorouracil;0.Trastuzumab;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;","16.Cisplatin;0.Fluorouracil;0.Trastuzumab;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;"
"7078",39,1,670,1,"39.1.670.1","0.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;1.Fluorouracil;22.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;1.Fluorouracil;22.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;64.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;24.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;","0.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;1.Fluorouracil;22.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;1.Fluorouracil;22.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;1.Fluorouracil;0.Fluorouracil;64.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;24.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;"
"7084",39,145,661,1,"39.145.661.1","3.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;3.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;","3.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;"
"7085",39,145,661,2,"39.145.661.2","0.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;","0.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;"
"7086",39,145,662,1,"39.145.662.1","0.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Sorafenib;1.Sorafenib;","0.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Capecitabine;0.Sorafenib;1.Sorafenib;1.Sorafenib;"
"7088",39,145,663,1,"39.145.663.1","0.Capecitabine;0.Cetuximab;0.Oxoliplatin;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;31.Capecitabine;0.Cetuximab;0.Oxoliplatin;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;","0.Capecitabine;0.Cetuximab;0.Oxoliplatin;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;31.Capecitabine;0.Cetuximab;0.Oxoliplatin;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;"
"7092",39,145,664,1,"39.145.664.1","3.Capecitabine;0.Irinotecan;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;3.Capecitabine;0.Irinotecan;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;","3.Capecitabine;0.Irinotecan;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;"
"7094",39,145,665,1,"39.145.665.1","0.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;","0.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;"
"7096",39,145,665,3,"39.145.665.3","0.Fluorouracil;","0.Fluorouracil;0.Fluorouracil;"
"7102",39,145,667,1,"39.145.667.1","7.Fluorouracil;0.Oxaliplatin;7.Fluorouracil;0.Oxaliplatin;","7.Fluorouracil;0.Oxaliplatin;"
"7104",39,145,667,2,"39.145.667.2","0.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;","0.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;"
"7106",39,145,667,3,"39.145.667.3","0.Fluorouracil;0.Oxaliplatin;7.Oxaliplatin;7.Oxaliplatin;7.Oxaliplatin;7.Oxaliplatin;7.Oxaliplatin;","0.Fluorouracil;0.Oxaliplatin;7.Oxaliplatin;7.Oxaliplatin;7.Oxaliplatin;7.Oxaliplatin;7.Oxaliplatin;"
"7108",39,145,667,4,"39.145.667.4","8.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;","8.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;"
"7110",39,145,667,5,"39.145.667.5","14.Fluorouracil;0.Oxaliplatin;7.Oxaliplatin;","14.Fluorouracil;0.Oxaliplatin;7.Oxaliplatin;"
"7112",39,145,667,6,"39.145.667.6","2.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;2.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;","2.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;"
"7114",39,145,668,1,"39.145.668.1","14.Fluorouracil;0.Oxoliplatin;14.Fluorouracil;0.Oxoliplatin;","14.Fluorouracil;0.Oxoliplatin;"
"7116",39,145,668,2,"39.145.668.2","12.Fluorouracil;0.Oxoliplatin;1.Fluorouracil;1.Fluorouracil;12.Fluorouracil;0.Oxoliplatin;1.Fluorouracil;1.Fluorouracil;","12.Fluorouracil;0.Oxoliplatin;1.Fluorouracil;1.Fluorouracil;"
"7118",39,2,669,1,"39.2.669.1","3.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;3.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;","3.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;"
"7119",4,127,298,1,"4.127.298.1","1.Anastrozole;0.Trastuzumab;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;0.Trastuzumab;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;0.Trastuzumab;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;0.Trastuzumab;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;0.Trastuzumab;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;0.Trastuzumab;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;0.Trastuzumab;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;0.Trastuzumab;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;","1.Anastrozole;0.Trastuzumab;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;"
"7121",4,127,298,2,"4.127.298.2","1.Anastrozole;0.Trastuzumab;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;0.Trastuzumab;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;","1.Anastrozole;0.Trastuzumab;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;1.Anastrozole;"
"7123",4,127,299,1,"4.127.299.1","1.Anastrozole;0.Lapatinib;0.Trastuzumab;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;0.Trastuzumab;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;","1.Anastrozole;0.Lapatinib;0.Trastuzumab;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;1.Anastrozole;0.Lapatinib;"
"7126",4,127,300,1,"4.127.300.1","1.Exemestane;0.Trastuzumab;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;0.Trastuzumab;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;","1.Exemestane;0.Trastuzumab;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;1.Exemestane;"
"7128",4,127,301,1,"4.127.301.1","1.Exemestane;0.Lapatinib;0.Trastuzumab;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;0.Trastuzumab;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;","1.Exemestane;0.Lapatinib;0.Trastuzumab;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;1.Exemestane;0.Lapatinib;"
"7131",4,127,302,1,"4.127.302.1","1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;","1.Lapatinib;0.Letrozole;"
"7133",4,127,303,1,"4.127.303.1","1.Lapatinib;0.Letrozole;0.Trastuzumab;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;0.Trastuzumab;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;","1.Lapatinib;0.Letrozole;0.Trastuzumab;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;1.Lapatinib;0.Letrozole;"
"7136",4,127,304,1,"4.127.304.1","21.Letrozole;0.Trastuzumab;21.Letrozole;0.Trastuzumab;","21.Letrozole;0.Trastuzumab;"
"7138",4,147,296,1,"4.147.296.1","21.Tamoxifen;0.Trastuzumabemtansine;21.Tamoxifen;0.Trastuzumabemtansine;","21.Tamoxifen;0.Trastuzumabemtansine;"
"7140",4,147,296,2,"4.147.296.2","21.GnRHanalog;0.Trastuzumabemtansine;21.GnRHanalog;0.Trastuzumabemtansine;","21.GnRHanalog;0.Trastuzumabemtansine;"
