"","regCodeExt","metaCondition","condition","conditionCode","context","contextCode","regName","variant","regCode","component","day","cycleTaken","cycleLength","noCycles","branchInfo","Radio.Therapy.","continuous","noCycles_Original","regString","shortString"
"635","97.57.1481.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",57,"Carboplatin & Gemcitabine/Erlotinib",1,1481,"Gemcitabine","1,8","",28,3,"","",FALSE,"4","1.Carboplatin;0.Carboplatin;0.Gemcitabine;0.Gemcitabine;7.Gemcitabine;0.Gemcitabine;7.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Carboplatin;0.Carboplatin;0.Gemcitabine;0.Gemcitabine;7.Gemcitabine;0.Gemcitabine;7.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;","1.Carboplatin;0.Carboplatin;0.Gemcitabine;0.Gemcitabine;7.Gemcitabine;0.Gemcitabine;7.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;"
"636","97.57.1482.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",57,"Carboplatin & Paclitaxel",1,1482,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","21.Carboplatin;0.Paclitaxel;21.Carboplatin;0.Paclitaxel;","21.Carboplatin;0.Paclitaxel;"
"637","97.57.1482.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",57,"Carboplatin & Paclitaxel",1,1482,"Paclitaxel","1","",21,3,"","",TRUE,"Cont.","21.Carboplatin;0.Paclitaxel;21.Carboplatin;0.Paclitaxel;","21.Carboplatin;0.Paclitaxel;"
"638","97.57.1483.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",57,"Cisplatin & Docetaxel (DC)",1,1483,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Docetaxel;21.Cisplatin;0.Docetaxel;","21.Cisplatin;0.Docetaxel;"
"639","97.57.1483.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",57,"Cisplatin & Docetaxel (DC)",1,1483,"Docetaxel","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Docetaxel;21.Cisplatin;0.Docetaxel;","21.Cisplatin;0.Docetaxel;"
"640","97.57.1484.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",57,"Cisplatin & Gemcitabine (GC)",1,1484,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;14.Cisplatin;0.Gemcitabine;7.Gemcitabine;","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;"
"641","97.57.1484.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",57,"Cisplatin & Gemcitabine (GC)",1,1484,"Gemcitabine","1,8","",21,3,"","",TRUE,"Cont.","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;14.Cisplatin;0.Gemcitabine;7.Gemcitabine;","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;"
"642","97.58.1484.2","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",58,"Cisplatin & Gemcitabine (GC)",2,1484,"Cisplatin","1","",28,3,"","",TRUE,"Cont.","21.Cisplatin;0.Gemcitabine;7.Gemcitabine;21.Cisplatin;0.Gemcitabine;7.Gemcitabine;","21.Cisplatin;0.Gemcitabine;7.Gemcitabine;"
"643","97.58.1484.2","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",58,"Cisplatin & Gemcitabine (GC)",2,1484,"Gemcitabine","1,8","",28,3,"","",TRUE,"Cont.","21.Cisplatin;0.Gemcitabine;7.Gemcitabine;21.Cisplatin;0.Gemcitabine;7.Gemcitabine;","21.Cisplatin;0.Gemcitabine;7.Gemcitabine;"
"644","97.59.1485.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Cisplatin & Gemcitabine/Erlotinib",1,1485,"Cisplatin","1","",28,3,"","",FALSE,"4","1.Cisplatin;0.Gemcitabine;7.Gemcitabine;7.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Cisplatin;0.Gemcitabine;7.Gemcitabine;7.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.Cisplatin;0.Gemcitabine;7.Gemcitabine;7.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;"
"645","97.59.1485.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Cisplatin & Gemcitabine/Erlotinib",1,1485,"Erlotinib","15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28","",28,3,"","",FALSE,"4","1.Cisplatin;0.Gemcitabine;7.Gemcitabine;7.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Cisplatin;0.Gemcitabine;7.Gemcitabine;7.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.Cisplatin;0.Gemcitabine;7.Gemcitabine;7.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;"
"646","97.59.1485.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Cisplatin & Gemcitabine/Erlotinib",1,1485,"Gemcitabine","1,8","",28,3,"","",FALSE,"4","1.Cisplatin;0.Gemcitabine;7.Gemcitabine;7.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Cisplatin;0.Gemcitabine;7.Gemcitabine;7.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.Cisplatin;0.Gemcitabine;7.Gemcitabine;7.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;"
"647","97.59.1486.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Cisplatin",1,1486,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;21.Cisplatin;","21.Cisplatin;21.Cisplatin;"
"648","97.59.1487.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Pemetrexed",1,1487,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Pemetrexed;21.Pemetrexed;","21.Pemetrexed;21.Pemetrexed;"
"649","97.59.1488.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Dacomitinib monotherapy",1,1488,"Dacomitinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28","",28,3,"","",TRUE,"Cont.","1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;","1.Dacomitinib;1.Dacomitinib;"
"650","97.59.1489.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Erlotinib monotherapy",1,1489,"Erlotinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21","",21,3,"","",TRUE,"Cont.","1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.Erlotinib;1.Erlotinib;"
"651","97.59.1490.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Erlotinib & Bevacizumab",1,1490,"Bevacizumab","1","",21,3,"","",TRUE,"Cont.","1.Bevacizumab;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Bevacizumab;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.Bevacizumab;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;"
"652","97.59.1490.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Erlotinib & Bevacizumab",1,1490,"Erlotinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21","",21,3,"","",TRUE,"Cont.","1.Bevacizumab;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Bevacizumab;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.Bevacizumab;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;"
"653","97.59.1491.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Erlotinib & Ramucirumab",1,1491,"Erlotinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14","",14,3,"","",TRUE,"Cont.","1.Erlotinib;0.Ramucirumab;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;0.Ramucirumab;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.Erlotinib;0.Ramucirumab;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;"
"654","97.59.1491.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Erlotinib & Ramucirumab",1,1491,"Ramucirumab","1","",14,3,"","",TRUE,"Cont.","1.Erlotinib;0.Ramucirumab;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;0.Ramucirumab;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.Erlotinib;0.Ramucirumab;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;"
"655","97.59.1492.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Furmonertinib monotherapy",1,1492,"Furmonertinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21","",21,3,"","",TRUE,"Cont.","1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;","1.Furmonertinib;1.Furmonertinib;"
"656","97.59.1493.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"GCP",1,1493,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","1.Carboplatin;0.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Carboplatin;0.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;","1.Carboplatin;0.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;"
"657","97.59.1493.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"GCP",1,1493,"Gefitinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21","",21,3,"","",TRUE,"Cont.","1.Carboplatin;0.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Carboplatin;0.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;","1.Carboplatin;0.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;"
"658","97.59.1493.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"GCP",1,1493,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","1.Carboplatin;0.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Carboplatin;0.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;","1.Carboplatin;0.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;"
"659","97.59.1494.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Gefitinib monotherapy",1,1494,"Gefitinib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;","1.Gefitinib;1.Gefitinib;"
"660","97.59.1495.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Gefitinib & Pemetrexed",1,1495,"Gefitinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21","",21,3,"","",TRUE,"Cont.","1.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;","1.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;"
"661","97.59.1495.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Gefitinib & Pemetrexed",1,1495,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","1.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;","1.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;"
"662","97.59.1496.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Icotinib monotherapy",1,1496,"Icotinib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;","1.Icotinib;1.Icotinib;"
